brand_slug,part_number,title,url,availability,category,series,raw
"mitsubishi","s-a10","S-A10","https://www.obsoautomation.com/product/s-a10/","","","","{""snippet"":""XS-A10AvailableMITSUBISHI ELECTRIC[…]MITSUBISHI ELECTRICQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"mitsubishi","tb740-037k","TB740-037K","https://www.obsoautomation.com/product/tb740-037k/","","","","{""snippet"":""XTB740-037KAvailableMITSUBISHI ELECTRIC[…]MITSUBISHI ELECTRICQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"mitsubishi","e200","E200","https://www.obsoautomation.com/product/e200/","","","","{""snippet"":""E200 Available BEIJER HMI[…] Get a Quote""}"
"mitsubishi","e1012","E1012","https://www.obsoautomation.com/product/e1012/","","","","{""snippet"":""E1012 Available Beijer Electronics HMI[…] Get a Quote""}"
"mitsubishi","25b-d024n114","25B-D024N114","https://www.obsoautomation.com/product/25b-d024n114/","","","","{""snippet"":""25B-D024N114 Available ALLEN BRADLEY Inverter Drive[…] Get a Quote""}"
"mitsubishi","evs9328-es","EVS9328-ES","https://www.obsoautomation.com/product/evs9328-es/","","","","{""snippet"":""EVS9328-ES Available LENZE SERVO CONTROLLER[…] Get a Quote""}"
"indramat","dds031-w030-da02-01-fw","All Products","https://www.obsoautomation.com/product/dds031-w030-da02-01-fw/","","","","{""snippet"":""All Products Per Page 12 24 60 Product Manufacturer View XDDS03.1-W030-DA02-01-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 30A, DIGITAL SERVO FEEDBACK, ANALOG[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDDS03.1-W030-DA01-01-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 30A, DIGITAL SERVO FEEDBACK, ANALOG[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDDS03.1-W030-DS01-02-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 30A, DIGITAL SERVO FEEDBACK, SERCOS[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDDS03.2-W050-BE12-01-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 50A, DIGITAL SERVO AND RESOLVER FEE[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDDS03.1-W050-DA01-01-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 50A, DIGITAL SERVO FEEDBACK, ANALOG[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDDS03.1-W050-DAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 50A, DIGITAL SERVO FEEDBACK[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDDS02.2-W050-BE12-01-FWAvailableINDRAMAT DDS022W050BE1201FW[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDDS02.1-W015-RAvailableINDRAMAT DIGITAL AC SERVO CONTROLLER[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDKC1.1-030-3AvailableINDRAMAT DIGITAL AC-SERVO CONTROLLER[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDKC01.1-030-3-FWAvailableINDRAMAT DKC ECODRIVE DRIVE CONTROLLER: SERIES 01, VERSION 1, TYPE CURRENT: 30A, VOLTAGE RATING: DC 300V, FIRMWARE: STANDARD[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDKC01.3-012-3-MGP-01VRSAvailableINDRAMAT DKC ECODRIVE DRIVE CONTROLLER: SERIES 01, VERSION 3, TYPE CURRENT: 12A, VOLTAGE RATING: DC 300V, FIRMWARE: MULTI INTERFACE GENERAL PURPOSE, V[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDKC01.3-040-7-FWAvailableINDRAMAT DKC ECODRIVE DRIVE CONTROLLER: SERIES 01, VERSION 3, TYPE CURRENT: 40A, VOLTAGE RATING: DC 700V, FIRMWARE: STANDARD[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove 1 2 3 … 192 →""}"
"indramat","dds031-w030-da01-01-fw","DDS03.1-W030-DA01-01-FW","https://www.obsoautomation.com/product/dds031-w030-da01-01-fw/","","","","{""snippet"":""XDDS03.1-W030-DA01-01-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 30A, DIGITAL SERVO FEEDBACK, ANALOG[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dds031-w030-ds01-02-fw","DDS03.1-W030-DS01-02-FW","https://www.obsoautomation.com/product/dds031-w030-ds01-02-fw/","","","","{""snippet"":""XDDS03.1-W030-DS01-02-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 30A, DIGITAL SERVO FEEDBACK, SERCOS[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dds032-w050-be12-01-fw","DDS03.2-W050-BE12-01-FW","https://www.obsoautomation.com/product/dds032-w050-be12-01-fw/","","","","{""snippet"":""XDDS03.2-W050-BE12-01-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 50A, DIGITAL SERVO AND RESOLVER FEE[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dds031-w050-da01-01-fw","DDS03.1-W050-DA01-01-FW","https://www.obsoautomation.com/product/dds031-w050-da01-01-fw/","","","","{""snippet"":""XDDS03.1-W050-DA01-01-FWAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 50A, DIGITAL SERVO FEEDBACK, ANALOG[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dds031-w050-d","DDS03.1-W050-D","https://www.obsoautomation.com/product/dds031-w050-d/","","","","{""snippet"":""XDDS03.1-W050-DAvailableINDRAMAT DDS DRIVE CONTROLLER: SERIES 03, VERSION 1, COOLING: AIR FROM INSIDE CONTROL CAB.(INTERN), RATED CURRENT: 50A, DIGITAL SERVO FEEDBACK[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dds022-w050-be12-01-fw","DDS02.2-W050-BE12-01-FW","https://www.obsoautomation.com/product/dds022-w050-be12-01-fw/","","","","{""snippet"":""XDDS02.2-W050-BE12-01-FWAvailableINDRAMAT DDS022W050BE1201FW[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dds021-w015-r","DDS02.1-W015-R","https://www.obsoautomation.com/product/dds021-w015-r/","","","","{""snippet"":""XDDS02.1-W015-RAvailableINDRAMAT DIGITAL AC SERVO CONTROLLER[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dkc11-030-3","DKC1.1-030-3","https://www.obsoautomation.com/product/dkc11-030-3/","","","","{""snippet"":""XDKC1.1-030-3AvailableINDRAMAT DIGITAL AC-SERVO CONTROLLER[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dkc011-030-3-fw","DKC01.1-030-3-FW","https://www.obsoautomation.com/product/dkc011-030-3-fw/","","","","{""snippet"":""XDKC01.1-030-3-FWAvailableINDRAMAT DKC ECODRIVE DRIVE CONTROLLER: SERIES 01, VERSION 1, TYPE CURRENT: 30A, VOLTAGE RATING: DC 300V, FIRMWARE: STANDARD[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dkc013-012-3-mgp-01vrs","DKC01.3-012-3-MGP-01VRS","https://www.obsoautomation.com/product/dkc013-012-3-mgp-01vrs/","","","","{""snippet"":""XDKC01.3-012-3-MGP-01VRSAvailableINDRAMAT DKC ECODRIVE DRIVE CONTROLLER: SERIES 01, VERSION 3, TYPE CURRENT: 12A, VOLTAGE RATING: DC 300V, FIRMWARE: MULTI INTERFACE GENERAL PURPOSE, V[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","dkc013-040-7-fw","DKC01.3-040-7-FW","https://www.obsoautomation.com/product/dkc013-040-7-fw/","","","","{""snippet"":""XDKC01.3-040-7-FWAvailableINDRAMAT DKC ECODRIVE DRIVE CONTROLLER: SERIES 01, VERSION 3, TYPE CURRENT: 40A, VOLTAGE RATING: DC 700V, FIRMWARE: STANDARD[…]INDRAMATQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"indramat","cqm1h-cpu61","CQM1H-CPU61","https://www.obsoautomation.com/product/cqm1h-cpu61/","","","","{""snippet"":""CQM1H-CPU61 Available OMRON PROGRAMMABLE CONTROLLER[…] Get a Quote""}"
"indramat","atv71hu15m3","ATV71HU15M3","https://www.obsoautomation.com/product/atv71hu15m3/","","","","{""snippet"":""ATV71HU15M3 Available SCHNEIDER ELECTRIC SPEED DRIVE[…] Get a Quote""}"
"indramat","e300","E300","https://www.obsoautomation.com/product/e300/","","","","{""snippet"":""E300 Available MITSUBISHI / BEIJER OPERATOR PANEL[…] Get a Quote""}"
"beijer","e1012","All Products","https://www.obsoautomation.com/product/e1012/","","","","{""snippet"":""All Products Per Page 12 24 60 Product Manufacturer View XE1012AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1022AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1101AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1032AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1043AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXIX T12BAvailableBEIJER ELECTRONICS Operator Interface[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXCIMREX12AvailableBEIJER ELECTRONICS AB[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1151AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1071AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1070AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1063AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemoveXE1061AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove 1 2 →""}"
"beijer","e1022","E1022","https://www.obsoautomation.com/product/e1022/","","","","{""snippet"":""XE1022AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1101","E1101","https://www.obsoautomation.com/product/e1101/","","","","{""snippet"":""XE1101AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1032","E1032","https://www.obsoautomation.com/product/e1032/","","","","{""snippet"":""XE1032AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1043","E1043","https://www.obsoautomation.com/product/e1043/","","","","{""snippet"":""XE1043AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","ixt15brfront","IX T12B","https://www.obsoautomation.com/product/ixt15brfront/","","","","{""snippet"":""XIX T12BAvailableBEIJER ELECTRONICS Operator Interface[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","cimrex12","CIMREX12","https://www.obsoautomation.com/product/cimrex12/","","","","{""snippet"":""XCIMREX12AvailableBEIJER ELECTRONICS AB[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1151","E1151","https://www.obsoautomation.com/product/e1151/","","","","{""snippet"":""XE1151AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1071","E1071","https://www.obsoautomation.com/product/e1071/","","","","{""snippet"":""XE1071AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1070","E1070","https://www.obsoautomation.com/product/e1070/","","","","{""snippet"":""XE1070AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1063","E1063","https://www.obsoautomation.com/product/e1063/","","","","{""snippet"":""XE1063AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e1061","E1061","https://www.obsoautomation.com/product/e1061/","","","","{""snippet"":""XE1061AvailableBeijer Electronics HMI[…]BEIJER ELECTRONICSQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"beijer","e200","E200","https://www.obsoautomation.com/product/e200/","","","","{""snippet"":""E200 Available BEIJER HMI[…] Get a Quote""}"
"abb","tu921s","All Products","https://www.obsoautomation.com/product/tu921s/","","","","{""snippet"":""All Products Per Page 12 24 60 Product Manufacturer View XTU921SAvailableABB REDUNDANT TERMINATION UNIT[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveXACS350-03E-01A9-4AvailableABB REGELAAR[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveX3HAB8101-1/06AAvailableABB REGELAAR[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveXDSTDN010AvailableABB RELAY MODULE[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveX3BSE008514R1AvailableABB RELAY OUTPUT BOARD 3BSE008514R1 ABB[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveX58038750AvailableABB RELAY UNIT[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveXCM-SRS.21AvailableABB Relay[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveXICSE08A6AvailableABB REMOTE ANALOG INPUT MODULE[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveX3HAC043053-001AvailableABB REMOTE SERVICE BOX (RS BOX) POUR ROBOT ABB IRC5 TYPE IRB REF : 3HAC 043053-000[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveXDSQC115AvailableABB RESOLVER EXCITER BOARD[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveX3HAC7998-4AvailableABB RESOLVER SIGNAL CABLE (CODEUR SMB) 30M, FOR ABB ROBOT S4C+ / IRC5 TYP IRB2400 REF : 3HAC 7998-3[…]Quick QuoteQuick QuoteAvailable to EnquiryRemoveX3HAC020823-002AvailableABB RESSORT POUR ROBOT ABB TYPE IRB340 REF : 3HAC 020823-001[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove 1 2 3 … 355 →""}"
"abb","acs350-03e-01a9-4","ACS350-03E-01A9-4","https://www.obsoautomation.com/product/acs350-03e-01a9-4/","","","","{""snippet"":""XACS350-03E-01A9-4AvailableABB REGELAAR[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","3hab8101-106a","3HAB8101-1/06A","https://www.obsoautomation.com/product/3hab8101-106a/","","","","{""snippet"":""X3HAB8101-1/06AAvailableABB REGELAAR[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","dstdn010","DSTDN010","https://www.obsoautomation.com/product/dstdn010/","","","","{""snippet"":""XDSTDN010AvailableABB RELAY MODULE[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","3bse008514r1","3BSE008514R1","https://www.obsoautomation.com/product/3bse008514r1/","","","","{""snippet"":""X3BSE008514R1AvailableABB RELAY OUTPUT BOARD 3BSE008514R1 ABB[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","58038750","XAvailableABB RELAY UNIT[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove","https://www.obsoautomation.com/product/58038750/","","","","{""snippet"":""X58038750AvailableABB RELAY UNIT[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","cm-srs21","CM-SRS.21","https://www.obsoautomation.com/product/cm-srs21/","","","","{""snippet"":""XCM-SRS.21AvailableABB Relay[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","icse08a6","ICSE08A6","https://www.obsoautomation.com/product/icse08a6/","","","","{""snippet"":""XICSE08A6AvailableABB REMOTE ANALOG INPUT MODULE[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","3hac043053-001","3HAC043053-001","https://www.obsoautomation.com/product/3hac043053-001/","","","","{""snippet"":""X3HAC043053-001AvailableABB REMOTE SERVICE BOX (RS BOX) POUR ROBOT ABB IRC5 TYPE IRB REF : 3HAC 043053-000[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","dsqc115","DSQC115","https://www.obsoautomation.com/product/dsqc115/","","","","{""snippet"":""XDSQC115AvailableABB RESOLVER EXCITER BOARD[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","3hac7998-4","3HAC7998-4","https://www.obsoautomation.com/product/3hac7998-4/","","","","{""snippet"":""X3HAC7998-4AvailableABB RESOLVER SIGNAL CABLE (CODEUR SMB) 30M, FOR ABB ROBOT S4C+ / IRC5 TYP IRB2400 REF : 3HAC 7998-3[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","3hac020823-002","3HAC020823-002","https://www.obsoautomation.com/product/3hac020823-002/","","","","{""snippet"":""X3HAC020823-002AvailableABB RESSORT POUR ROBOT ABB TYPE IRB340 REF : 3HAC 020823-001[…]Quick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"abb","e1012","E1012","https://www.obsoautomation.com/product/e1012/","","","","{""snippet"":""E1012 Available Beijer Electronics HMI[…] Get a Quote""}"
"abb","evs9326-es","EVS9326-ES","https://www.obsoautomation.com/product/evs9326-es/","","","","{""snippet"":""EVS9326-ES Available LENZE SERVO CONTROLLER[…] Get a Quote""}"
"leroy-somer","115umc300cbcaastator","All Products","https://www.obsoautomation.com/product/115umc300cbcaastator/","","","","{""snippet"":""All Products Per Page 12 24 60 Product Manufacturer View X115UMC300CBCAASTATORAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXUD957004-01703130-0377AvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXUMV43011.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXUMV43013.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDMV2322-4SAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXUMV43011.6TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXFMV2105-1.5MAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXFMV2305-5.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXFMV2305-1.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXUMV430127TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXRF2000TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDMV201AvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove 1 2 3 … 20 →""}"
"leroy-somer","ud957004-01703130-0377","UD957004-01703130-0377","https://www.obsoautomation.com/product/ud957004-01703130-0377/","","","","{""snippet"":""XUD957004-01703130-0377AvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","umv430115t","UMV43011.5T","https://www.obsoautomation.com/product/umv430115t/","","","","{""snippet"":""XUMV43011.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","umv430135t","UMV43013.5T","https://www.obsoautomation.com/product/umv430135t/","","","","{""snippet"":""XUMV43013.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","dmv2322-4s","DMV2322-4S","https://www.obsoautomation.com/product/dmv2322-4s/","","","","{""snippet"":""XDMV2322-4SAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","umv430116t","UMV43011.6T","https://www.obsoautomation.com/product/umv430116t/","","","","{""snippet"":""XUMV43011.6TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","fmv2105-15m","FMV2105-1.5M","https://www.obsoautomation.com/product/fmv2105-15m/","","","","{""snippet"":""XFMV2105-1.5MAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","fmv2305-55t","FMV2305-5.5T","https://www.obsoautomation.com/product/fmv2305-55t/","","","","{""snippet"":""XFMV2305-5.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","fmv2305-15t","FMV2305-1.5T","https://www.obsoautomation.com/product/fmv2305-15t/","","","","{""snippet"":""XFMV2305-1.5TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","umv430127t","UMV430127T","https://www.obsoautomation.com/product/umv430127t/","","","","{""snippet"":""XUMV430127TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","rf2000t","RF2000T","https://www.obsoautomation.com/product/rf2000t/","","","","{""snippet"":""XRF2000TAvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","dmv201","DMV201","https://www.obsoautomation.com/product/dmv201/","","","","{""snippet"":""XDMV201AvailableLEROY SOMER[…]LEROY SOMERQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"leroy-somer","e200","E200","https://www.obsoautomation.com/product/e200/","","","","{""snippet"":""E200 Available BEIJER HMI[…] Get a Quote""}"
"leroy-somer","2711p-rdk15c","2711P-RDK15C","https://www.obsoautomation.com/product/2711p-rdk15c/","","","","{""snippet"":""2711P-RDK15C Available ALLEN BRADLEY OPERATOR INTERFACE[…] Get a Quote""}"
"leroy-somer","193-ef2akf","193-EF2AKF","https://www.obsoautomation.com/product/193-ef2akf/","","","","{""snippet"":""193-EF2AKF Available ALLEN BRADLEY OVERLOAD RELAY[…] Get a Quote""}"
"omron","ns8-tv01b-v2","All Products","https://www.obsoautomation.com/product/ns8-tv01b-v2/","","","","{""snippet"":""All Products Per Page 12 24 60 Product Manufacturer View XNS8-TV01B-V2AvailableOMRON OPERATOR INTERFACE FLAT PANEL[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXCJ1W-CT021AvailableOMRON HIGH-SPEED COUNTER[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXCQM1H-CPU61AvailableOMRON PROGRAMMABLE CONTROLLER[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXNS10-TV01B-V2AvailableOMRON OPERATOR INTERFACE[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveX3G3MV-AB004AvailableOMRON DRIVE INVERTER[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXG2R-1-SNAvailableOMRON General-Purpose SPDT Relay[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXNS5-TQ11-V2AvailableOMRON HMI[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXSRT2-ID16-1AvailableOMRON INPUT MODULE[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXCJ2M-CPU12AvailableOMRON PLC CPU unit[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXCQM1-DA022AvailableOMRON PLC MODULE[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXC1000H-CPU01-EV1AvailableOMRON PLC Module/Rack[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemoveXCJ2M-CPU33AvailableOMRON Programmable Logic Controller […]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove 1 2 3 … 176 →""}"
"omron","cj1w-ct021","CJ1W-CT021","https://www.obsoautomation.com/product/cj1w-ct021/","","","","{""snippet"":""XCJ1W-CT021AvailableOMRON HIGH-SPEED COUNTER[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","cqm1h-cpu61","CQM1H-CPU61","https://www.obsoautomation.com/product/cqm1h-cpu61/","","","","{""snippet"":""XCQM1H-CPU61AvailableOMRON PROGRAMMABLE CONTROLLER[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","ns10-tv01b-v2","NS10-TV01B-V2","https://www.obsoautomation.com/product/ns10-tv01b-v2/","","","","{""snippet"":""XNS10-TV01B-V2AvailableOMRON OPERATOR INTERFACE[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","3g3mv-ab004","3G3MV-AB004","https://www.obsoautomation.com/product/3g3mv-ab004/","","","","{""snippet"":""X3G3MV-AB004AvailableOMRON DRIVE INVERTER[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","g2r-1-sn","G2R-1-SN","https://www.obsoautomation.com/product/g2r-1-sn/","","","","{""snippet"":""XG2R-1-SNAvailableOMRON General-Purpose SPDT Relay[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","ns5-tq11-v2","NS5-TQ11-V2","https://www.obsoautomation.com/product/ns5-tq11-v2/","","","","{""snippet"":""XNS5-TQ11-V2AvailableOMRON HMI[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","srt2-id16-1","SRT2-ID16-1","https://www.obsoautomation.com/product/srt2-id16-1/","","","","{""snippet"":""XSRT2-ID16-1AvailableOMRON INPUT MODULE[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
